4,19,21,36,38,41,25052818
5,6,12,15,18,33,1967689
12,13,27,33,40,45,2099379
10,12,21,31,35,44,3562774
12,16,20,28,35,38,9058333
4,6,9,12,32,39,14702949
4,5,6,11,15,42,3095420
13,17,18,21,31,43,3090956
4,8,9,24,30,41,36737540
1,11,12,14,16,28,11259337
8,22,29,40,44,45,1257362
1,5,11,25,34,45,1188742
6,10,22,41,42,44,23246072
5,11,23,40,42,43,912841
10,18,22,35,37,42,2830811
3,8,9,20,37,39,8231116
7,10,11,18,25,43,4065667
14,23,24,34,35,38,4136811
2,3,14,15,27,31,497737
5,15,21,28,30,39,5712409
12,21,24,26,30,42,6590416
2,16,18,24,32,43,406349
4,9,12,23,27,37,229835
1,17,27,30,33,45,246984
4,10,24,29,38,44,6103470
5,6,7,25,31,32,5756795
5,18,24,31,36,43,8266201
7,8,29,31,32,34,3894153
5,13,16,21,40,44,8694307
12,14,16,27,37,42,6286260
2,6,11,13,33,42,21711609
19,29,35,36,40,42,5728
1,8,11,34,35,39,18104057
2,16,20,25,28,29,1212805
11,20,21,26,35,40,8371664
1,9,23,39,41,44,47902239
12,18,30,31,39,43,4716822
11,15,22,33,41,43,4455027
4,17,19,20,21,44,963084
2,12,15,22,27,36,18587212
4,9,24,31,37,40,14328893
16,19,24,26,33,37,474286
1,4,14,16,27,35,1572024
5,7,20,24,25,26,14617918
12,21,26,29,38,40,23847506
1,3,24,25,27,36,1995542
2,5,14,23,32,45,9649059
4,6,12,21,34,39,3786040
2,5,32,36,43,45,770881
10,16,18,19,22,39,2402508
5,9,18,29,35,39,14312046
13,20,22,31,33,42,11202584
14,17,19,20,24,38,161476
2,7,25,26,27,32,358041
11,15,16,23,35,45,5062681
6,22,25,30,31,38,1960625
15,18,19,34,36,44,7806748
1,5,6,8,23,42,13628488
6,11,15,24,27,45,171597
6,9,18,29,30,42,883266
9,19,24,37,38,42,2019584
2,17,19,23,28,37,3382414
4,12,22,25,30,35,84055
1,8,16,17,25,45,646406
20,24,28,29,36,43,10061927
6,15,24,28,30,37,1288687
5,7,9,12,20,22,7475582
10,14,17,27,30,36,13702588
1,3,7,25,28,41,4441419
5,20,23,25,27,30,3679584
2,15,22,23,32,44,7976810
5,12,18,27,34,38,17985216
5,22,27,34,39,44,8252642
7,17,23,37,39,45,8888467
4,25,26,37,39,43,2078517
1,13,23,25,41,45,433240
5,7,21,22,31,39,9302967
2,13,21,28,30,31,6145455
11,24,29,30,38,39,6214456
7,10,31,37,41,44,11485017
12,19,24,35,36,44,27905875
15,16,26,35,42,45,5887431
14,18,29,31,36,40,13836048
15,20,28,35,40,42,5200032
2,4,5,12,13,43,13065679
9,10,18,20,26,37,10267429
6,11,17,19,32,33,924107
7,9,13,25,26,29,13590891
1,5,8,9,35,41,1994810
1,3,16,26,27,32,806901
1,5,17,20,21,34,7360542
5,13,25,35,38,40,5098710
4,7,22,28,33,41,6700062
2,4,10,14,38,42,8664555
1,15,20,31,41,45,7084100
1,5,14,22,28,34,8935916
10,12,22,28,33,39,600796
8,11,17,24,37,38,8375038
2,13,14,24,25,42,9443574
4,7,10,23,26,36,1455711
8,32,35,38,39,45,5937124
5,19,24,30,38,43,3328928
1,2,9,12,20,37,10560963
4,9,19,27,32,34,5258207
5,9,18,24,30,39,11937407
5,17,29,36,37,43,2731003
14,20,30,34,36,45,1996069
18,30,32,37,44,45,9627553
5,11,20,24,33,39,3109955
20,28,35,36,39,41,3167716
18,21,26,29,30,36,17559205
2,8,13,21,23,26,4844502
4,8,12,16,19,35,29999896
2,4,14,20,28,45,9430442
2,3,13,28,42,45,9032147
8,19,21,26,38,42,10703806
13,22,26,38,39,41,1326819
1,15,20,36,38,44,10739708
7,13,14,20,32,37,604592
5,11,26,35,38,41,1729946
4,16,24,28,33,39,14587362
5,7,16,18,28,31,1336324
3,8,9,13,41,42,14703793
17,21,30,32,42,45,7926577
5,8,11,16,20,28,9337593
7,8,19,22,31,33,6143277
8,16,17,25,28,39,7603174
1,6,10,17,20,21,5435519
11,14,15,16,29,42,5114497
8,23,28,41,42,43,11315132
1,5,8,20,30,31,13727612
8,12,13,23,29,42,3351793
2,26,34,36,43,45,732777
9,23,26,38,39,42,14808140
1,19,24,28,34,37,3940024
11,27,28,36,40,45,842690
2,3,7,14,20,36,14291066
2,12,14,21,31,32,3914949
26,29,31,40,42,43,3898969
1,7,23,40,41,43,7270524
1,6,12,26,31,42,20560888
5,8,14,19,30,40,8193800
7,8,11,18,22,27,18098548
3,7,10,38,43,45,1709680
4,21,22,34,38,42,3145261
1,3,21,24,30,31,10918764
13,17,20,25,26,34,1891870
13,14,15,16,31,36,10679928
5,22,28,32,34,40,3590214
3,8,9,20,27,33,6569651
10,23,29,34,40,41,760784
3,4,11,33,37,38,5529635
1,6,19,27,36,42,2984661
11,13,14,16,26,35,1127438
14,19,20,22,32,40,8000939
2,7,14,21,40,41,18536184
5,6,7,16,25,32,6483269
1,15,18,24,38,39,2668335
4,10,18,28,35,37,20342697
9,20,26,31,32,39,3759517
3,4,5,21,31,38,8629857
4,5,12,15,27,28,10588175
3,5,32,37,39,42,12296559
18,20,27,30,34,44,6267154
4,5,20,27,30,45,4380572
4,7,10,15,20,37,7127465
6,19,26,31,42,43,11307759
1,2,7,20,25,37,2334918
2,14,16,23,28,34,1300173
2,14,19,20,26,42,2378362
7,17,24,25,26,30,2256985
4,25,27,33,38,43,16188444
1,8,12,17,21,27,19965419
4,7,9,10,28,35,3113386
2,8,23,27,30,38,17704395
4,13,14,22,25,29,5539899
11,14,20,36,43,45,41446585
14,16,19,26,27,33,16521487
7,11,17,27,34,40,19786391
14,20,25,31,36,42,4840439
8,11,25,28,36,45,6565360
10,16,22,24,27,40,13753034
9,10,13,20,21,38,1998910
3,14,21,26,32,40,12614628
6,27,28,34,36,44,15642542
3,14,15,20,26,37,32698473
4,8,19,20,33,44,1270416
5,15,25,33,35,43,3490506
2,4,16,29,31,45,9811624
1,14,15,18,25,27,4226907
1,5,6,24,28,36,18454912
14,16,17,36,37,40,4120478
8,27,28,35,39,40,5238211
5,12,13,23,35,42,19354091
13,22,30,34,38,40,6168712
5,15,19,34,36,42,2099524
1,5,6,14,23,25,3603472
2,9,18,21,39,40,6566909
4,11,15,19,37,44,5939769
20,21,24,25,30,31,9246082
2,9,14,35,38,41,8938575
10,13,20,21,26,34,5394473
2,7,17,20,26,30,16170901
7,11,12,17,26,30,330517
4,15,37,39,41,44,4760910
1,12,15,22,26,27,538073
8,11,13,25,40,41,5385718
24,29,39,40,41,44,726248
10,17,18,28,41,45,5474918
3,11,16,19,36,43,3811388
6,15,30,34,42,43,19832823
3,11,15,16,26,38,208096
3,7,15,16,34,39,1377626
5,27,30,32,35,44,9917093
2,12,13,22,26,42,1025273
8,11,12,14,20,37,306467
6,11,13,26,37,45,12722410
1,13,14,20,27,31,5686696
2,7,31,34,37,38,3701499
1,2,15,25,38,40,974081
1,11,12,19,25,35,9656398
16,23,24,38,39,44,769228
13,16,28,34,37,44,796997
2,7,30,35,44,45,34466182
2,7,12,20,35,41,11676852
6,10,21,24,31,37,4583693
17,25,27,34,40,41,3468114
5,6,16,32,35,41,14018535
2,4,26,27,32,45,27718
2,11,12,24,36,41,69139281
2,5,9,13,23,28,2633197
14,17,25,34,36,45,1423385
4,10,16,24,42,45,13388104
1,2,8,22,30,41,11721362
19,20,24,33,36,43,8441179
4,10,12,20,26,37,2358615
3,10,11,12,28,38,3191465
14,19,20,24,32,41,5124851
1,2,18,24,28,42,544025
5,6,16,18,21,26,5578972
6,8,10,22,30,35,1408874
4,8,16,21,23,44,7250700
6,17,26,30,31,41,4750939
4,10,16,21,39,43,1815026
14,16,31,37,42,43,6811214
5,24,29,31,35,38,1992298
4,12,18,23,39,45,3354076
6,9,13,17,36,42,1566571
1,20,22,26,42,43,18247908
1,3,17,24,31,36,9540896
9,19,20,21,27,41,18379497
19,21,24,32,35,42,36446643
4,12,24,39,43,45,754634
4,5,7,30,32,36,12927011
1,5,15,29,34,41,2065610
1,13,16,31,34,37,14831288
1,15,19,25,34,37,22401646
7,8,25,27,28,31,23330425
8,14,19,28,30,31,7493302
24,26,28,30,32,42,3066327
8,17,23,29,36,43,267070
16,18,22,27,33,44,7872924
18,27,34,42,44,45,5566080
16,22,24,25,28,36,446605
8,18,19,22,33,36,8099767
11,12,14,15,17,24,6773664
7,8,16,20,21,45,11334700
4,6,17,24,30,40,4877481
1,7,14,17,21,40,12601642
22,24,30,31,40,44,3937907
6,15,22,29,41,42,4713167
10,13,26,37,40,43,8959022
19,20,25,26,36,41,7826356
19,26,29,32,34,36,14051890
4,6,13,26,42,43,7595588
2,14,28,33,39,43,8281329
8,19,22,31,32,37,3271495
3,5,14,23,26,30,8200350
6,9,13,20,36,38,5663299
4,14,18,27,33,34,884623
11,13,28,31,39,40,11264480
8,15,32,34,36,40,13681326
4,7,15,16,18,37,5263995
5,18,29,30,32,41,8923424
4,18,19,21,40,44,4891785
8,13,20,21,23,36,3615178
2,6,10,11,12,30,8263381
13,19,21,27,31,39,3172297
5,13,17,29,32,42,9706048
12,16,26,28,39,42,3210821
6,8,22,28,33,39,1140092
8,13,19,22,27,31,18042347
4,5,26,36,42,43,12470867
9,20,36,38,39,43,8212365
15,19,25,30,32,40,12098634
3,7,12,35,40,42,3928742
17,20,25,31,34,35,21089882
6,7,8,11,15,45,8413296
8,11,12,14,27,37,50419357
7,15,21,22,25,37,619694
10,23,24,31,34,44,3239062
9,10,15,18,30,42,1467508
11,21,23,24,34,37,3490376
11,15,25,33,38,40,3941465
6,14,19,24,25,44,3556045
4,5,10,12,14,16,686029
4,5,7,27,36,41,6475144
8,33,36,39,41,44,14690248
3,5,9,35,44,45,1807063
2,5,7,9,15,29,1566799
5,6,13,14,39,41,3885297
7,14,16,30,42,44,1264415
10,17,20,24,41,45,6202171
12,18,21,33,39,40,15447844
13,15,28,37,39,42,5594007
5,8,11,12,22,25,2030150
17,28,30,34,42,44,5401214
13,18,25,26,31,36,598962
4,9,22,27,31,41,25735720
4,9,21,30,40,45,4627469
2,7,11,32,35,45,2953610
2,8,16,17,19,32,10081117
3,4,7,9,18,20,4111833
9,31,32,37,40,41,8816410
3,7,13,23,24,40,4998782
3,8,19,20,27,34,1339043
10,30,35,37,42,43,3301601
3,7,10,23,32,40,10252589
2,13,16,25,29,37,2075923
7,19,23,31,39,41,1129684
2,24,25,33,34,38,26801023
3,4,15,21,40,41,4831540
4,7,25,28,32,38,245267
16,23,26,33,41,45,19282926
3,13,22,24,32,38,13203732
4,5,9,14,30,35,5691760
2,9,17,21,34,37,11763833
2,3,25,26,30,45,3134677
10,15,20,31,32,43,6136848
8,12,13,26,30,34,10338643
7,26,34,39,42,44,6032687
5,9,10,13,24,31,8544326
4,15,21,24,26,31,6569453
13,15,31,33,36,41,5221433
18,22,29,36,43,45,9961435
3,7,22,28,37,40,2969051
5,6,22,24,38,42,6010817
12,15,36,38,41,45,14594693
20,23,29,30,40,45,1960621
6,26,29,40,42,44,1174664
2,6,7,10,11,36,8282042
3,8,31,33,35,40,2462105
3,10,15,23,28,31,16488081
10,26,28,31,36,37,5634636
10,18,25,33,35,37,7863301
7,18,19,29,38,40,3686645
1,7,10,11,29,30,24535534
2,6,8,14,24,31,1090710
3,11,27,33,39,41,11729438
7,14,21,22,33,44,3053357
2,6,8,17,31,33,10836368
1,3,25,32,37,45,28629533
4,9,11,12,16,19,5010064
1,16,19,27,28,35,8671547
4,7,10,21,34,37,4134614
13,17,31,38,40,44,18861772
5,7,11,32,39,42,14568653
8,16,25,29,34,40,10950067
10,11,15,23,32,42,4758147
12,14,23,33,39,43,6816183
15,19,33,35,36,41,4963947
14,16,25,28,29,45,5959963
4,7,8,13,14,27,2555958
1,2,11,15,27,40,16873859
4,5,10,30,33,41,764750
4,11,13,22,26,32,1020414
15,16,33,36,41,44,41596962
2,17,21,29,30,42,7910130
9,11,14,15,27,45,5999693
6,12,15,22,29,37,4223119
32,36,40,42,44,45,245918
8,12,26,27,38,43,12520278
4,5,8,21,25,35,2022370
3,22,30,35,43,44,312359
5,15,18,28,43,45,8710914
6,12,30,39,41,43,1315570
4,19,25,29,33,39,12213630
2,9,14,17,34,36,4469917
2,12,15,16,27,37,20425157
3,6,17,18,23,31,5926531
5,14,33,37,38,39,2056083
5,7,14,20,37,40,30717662
10,13,18,19,25,37,6093381
12,23,29,31,34,45,8499176
13,17,29,38,40,44,3498932
3,21,22,25,39,43,20690166
3,4,23,30,35,44,20399421
12,14,29,39,42,43,7476426
2,3,5,7,17,36,3190505
2,10,18,26,42,43,1392905
10,16,19,21,36,41,20731315
7,8,13,25,34,45,14707483
7,13,17,23,30,44,8093209
1,7,11,18,21,43,1843259
13,18,20,31,36,45,7151128
6,18,21,29,35,36,10966346
6,12,15,22,40,45,556582
3,11,25,30,38,40,7871787
2,16,19,23,29,38,55069
3,6,10,21,36,42,24392041
3,9,29,31,34,41,6311858
10,26,27,28,33,38,3497645
10,20,22,26,31,34,1259194
16,24,30,32,35,37,12123086
5,8,26,28,29,40,14631633
3,8,19,25,41,44,21313
1,8,16,18,26,32,1393257
4,5,17,20,30,31,12260238
12,14,19,25,26,36,3222721
3,4,13,15,36,44,3324798
5,7,34,36,41,45,3080139
12,16,31,39,41,43,877031
1,7,17,22,38,41,3544881
11,23,24,25,30,31,42699353
16,19,24,26,32,41,1300663
1,12,17,21,43,44,8981981
11,13,19,22,24,36,3296808
5,16,17,20,35,37,977447
3,13,15,28,40,43,3793604
4,5,9,28,29,38,7712974
5,24,26,40,42,43,1766654
3,13,14,25,36,41,2997158
13,15,19,25,29,34,13046373
22,25,26,30,37,41,1808739
5,11,20,31,42,45,9215449
1,4,13,22,31,35,7337002
3,20,21,23,25,33,7634534
2,4,12,27,42,43,8200300
7,9,15,17,26,37,3418030
3,5,21,27,36,37,17096989
1,4,12,13,19,23,8417386
3,8,13,18,27,31,9860562
6,8,14,17,32,41,3216632
1,12,24,28,36,42,1027395
4,17,19,31,35,36,5450242
12,17,22,36,37,45,1937288
1,3,5,18,26,45,3402966
2,11,12,15,29,44,5780207
21,22,26,29,37,38,1692942
12,13,27,31,39,45,499252
2,5,8,27,30,43,14819372
7,30,31,34,44,45,13410780
12,15,21,26,30,32,10413425
3,7,10,22,32,36,5830472
6,10,17,26,35,36,427544
8,20,22,25,26,41,8071453
1,7,21,24,31,40,2707405
1,2,3,13,26,38,1810260
7,12,13,23,35,44,7425073
11,18,20,34,41,45,2889893
1,8,25,30,39,41,660303
6,20,28,35,37,42,20584595
22,32,36,37,38,40,1666807
4,15,20,23,38,45,11228816
3,8,12,32,41,45,10174711
3,17,19,20,26,34,1490988
1,4,11,16,25,41,17700558
14,17,23,25,37,41,4160960
16,18,21,26,29,40,1797438
8,20,26,31,33,44,753033
7,23,29,33,36,45,11246433
5,10,25,37,42,43,3471950
